Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Water Use (All Water Sources) (kgal),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Use (All Water Sources) (kgal),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
13736,2771468,270499.0,1962,1,100,90.6,1.9,0.8,31381.6,,,,,7.096141740338342,10.35397701287756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,3935582,530168.0,2005,1,100,110.7,14.2,0.2,,40.705209,-74.009998,1.0,9.0,5.88025361777198,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10085,5803933,101957.0,2012,1,95,65.8,7.9,0.4,,40.695599,-73.927796,4.0,393.0,5.329816033607408,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8721,2709742,80214.0,1964,1,100,77.0,3.4,0.7,,40.879395,-73.920791,8.0,29301.0,5.720967299410302,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7645,2795652,69552.0,1931,1,100,72.2,3.4,0.6,7325.9,40.861059,-73.907686,7.0,255.0,5.6017497490910495,8.899171293231948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11384,2660798,60372.0,1928,1,100,73.7,3.0,0.7,2721.0,40.616461,-73.954655,14.0,538.0,5.46763811116474,7.908754738783246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,2793980,204034.0,1928,1,75,58.0,9.4,,,40.752577,-73.987378,5.0,109.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,5838231,126756.0,1908,1,100,72.4,11.8,,,40.735807,-73.993772,2.0,63.0,5.6832395734248715,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3965,1460459,1321050.0,1968,1,100,84.7,14.3,,18079.0,40.758744,-73.968618,6.0,108.0,,9.802506322682014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2635,2814882,268874.0,2002,1,100,98.2,7.6,0.8,14233.9,40.74767,-73.973026,6.0,78.0,6.993290567088399,9.563381722402474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4123,2665761,125800.0,1967,1,100,52.8,4.2,,,40.756793,-73.961097,6.0,10601.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,4442724,394644.0,1954,1,100,56.8,,,3947.5,,,,,5.554121700101795,8.280837746129798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11738,3544737,84600.0,1950,1,100,74.1,,,,40.629309,-73.946097,14.0,774.0,5.625099952621732,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14819,1296056,91100.0,2004,1,100,40.1,6.6,0.0,382.0,40.626612,-74.161219,1.0,31901.0,2.186051276738094,5.945420608606575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
369,2736146,58570.0,1951,1,100,59.3,1.3,0.6,,40.586369,-73.968962,13.0,37401.0,5.1428324637076415,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800,3264953,325216.0,2000,1,100,133.1,16.3,0.1,18601.0,40.762164,-73.983575,5.0,131.0,4.447346100794524,9.83097062169695,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4209,5849205,116104.0,1955,1,100,80.8,7.0,0.6,3255.5,40.769465,-73.967894,8.0,122.0,5.912691865942586,8.088101152676916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12642,2688003,104478.0,1937,1,100,41.9,2.9,0.3,3138.5,,,,,5.249127122357265,8.051500257757587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7721,2953955,51500.0,1925,1,100,99.1,3.9,0.1,,40.869283,-73.902175,8.0,26701.0,5.8239330757866625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7894,5857949,255200.0,1929,1,100,63.3,3.4,0.0,24171.8,40.867585,-73.893215,7.0,40302.0,6.848854171061976,10.092941943411144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11316,3533515,138600.0,1926,1,100,61.2,2.7,0.5,6983.8,40.604451,-73.966742,15.0,41402.0,5.953762679923971,8.851348460225088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8145,2660085,153400.0,1964,1,100,163.8,5.5,1.4,,40.822396,-73.879644,9.0,28.0,7.077413661822694,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2397,4951943,120300.0,1917,2,100,82.3,4.1,0.7,5181.8,40.738461,-73.985515,6.0,68.0,6.137727054086234,8.552907765240231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8588,4398438,60717.0,1981,1,100,83.2,6.4,0.7,4438.9,40.885201,-73.858541,12.0,396.0,5.290789100127245,8.398161876983979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3174,2677884,477630.0,1962,1,100,70.0,7.2,0.0,,40.776193,-73.984984,7.0,155.0,4.209160236650682,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4415,2729761,133851.0,2003,1,100,83.7,13.3,0.4,3896.7,40.761389,-73.966173,8.0,110.0,5.675040005790547,8.267885320081348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11346,3520479,50100.0,1935,1,100,72.9,2.6,0.7,3056.7,40.623595,-73.962975,14.0,534.0,5.270432163058501,8.02509118164835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3895,3449108,397354.0,1987,1,100,70.3,13.8,0.0,,40.761055,-73.969411,5.0,11203.0,3.152736022363656,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11970,4043978,185434.0,1986,1,100,69.6,3.9,0.6,5423.2,40.584647,-73.942756,15.0,608.0,6.347914465730417,8.598441326116756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7787,2750269,101500.0,1962,1,100,87.7,5.3,0.0,4470.4,40.878823,-73.898542,8.0,279.0,6.076265148800447,8.405233169062642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9986,5846464,55053.0,2008,1,100,56.2,7.9,0.3,,40.715374,-73.941508,1.0,477.0,4.446174454497633,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12630,3171590,395940.0,1958,1,100,76.4,4.5,0.7,16297.1,,,,,7.193385247307787,9.69874245685583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5190,3927529,228017.0,1974,1,100,49.3,14.4,,4115.0,40.80727,-73.94427,10.0,200.0,,8.32239411311117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,4999056,103384.0,1910,1,100,23.3,6.8,,,40.738398,-73.987666,5.0,50.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4752,4952841,165357.0,1925,1,100,65.7,6.0,0.5,3531.6,40.786155,-73.957024,8.0,16001.0,5.985949366419872,8.169506305027427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13085,4408038,52602.0,1940,1,100,79.1,3.2,0.7,3102.0,,,,,5.307772525318792,8.039802343736485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7125,4404142,67794.0,1926,1,100,103.0,5.5,0.5,10687.5,40.83758,-73.916978,4.0,22102.0,5.8766147054290405,9.276830113245015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10845,2816001,201462.0,1964,1,100,15.9,3.4,0.0,9391.8,40.637415,-73.972966,12.0,490.0,3.6712245188752153,9.147592247122232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14466,2707991,112500.0,1950,1,100,131.9,3.8,1.3,7104.6,,,,,6.5738198220128945,8.868497740564965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11166,2800738,82356.0,1956,1,100,72.2,3.9,0.6,5104.8,40.608101,-73.999384,11.0,278.0,5.538907831465967,8.537936552554138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13849,2805402,324260.0,1969,11,100,99.4,2.6,0.9,14139.7,,,,,7.445767962592091,9.556741722818138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5235,2812136,201276.0,1975,1,100,132.4,13.9,0.9,,40.800055,-73.940585,11.0,182.0,6.905252148764019,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8152,2746797,361452.0,1962,1,100,20.4,5.9,0.0,0.0,40.824896,-73.866911,9.0,42.0,0.7884573603642703,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3905,1845411,596734.0,1969,1,95,97.1,21.3,0.0,,40.762013,-73.969584,5.0,11203.0,3.4210000089583352,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14319,2796764,55626.0,1962,1,100,62.9,0.8,0.6,5525.0,,,,,5.546738725046515,8.617038526385954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3597,5869387,71738.0,1925,1,100,3.9,,,598.9,40.756932,-73.979245,5.0,96.0,3.5409593240373143,6.395094639270416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3427,5835826,207126.0,1928,1,100,59.7,4.1,0.0,,40.786729,-73.979424,7.0,171.0,6.54864880985199,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10028,5050010,102695.0,1984,1,100,76.2,4.6,0.7,6140.4,40.708637,-73.948486,1.0,511.0,5.797576353942562,8.722645165599046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9306,2742001,147170.0,1980,1,100,91.7,5.1,0.8,14495.0,40.661445,-73.982796,7.0,169.0,6.360438546633731,9.581559041355757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11255,2676345,62400.0,1931,1,100,77.3,,0.7,0.0,40.613537,-73.978105,11.0,436.0,5.554895693948484,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3684,4367558,298648.0,1929,1,90,64.7,11.0,,3338.9,40.751997,-73.979864,5.0,82.0,,8.113396690408619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3613,3119901,58201.0,1930,1,100,135.6,17.2,0.3,3142.7,40.75806,-73.979974,5.0,96.0,5.667809814197383,8.052837582035098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7855,4926027,60587.0,1922,1,100,70.0,3.7,0.6,9351.5,40.865897,-73.891052,7.0,40502.0,5.213848209921586,9.143292037223056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13130,2816110,66500.0,1967,1,100,35.6,3.4,0.3,83.3,,,,,4.401829261970061,4.422448549172797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104,2610560,64800.0,1929,1,100,3.2,0.9,,2262.3,40.619912,-74.037682,10.0,5202.0,,7.724137273876711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13068,2726046,64032.0,1940,1,100,72.5,3.1,0.7,2017.5,,,,,5.438948496287782,7.609614400144104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8731,4506854,83880.0,1970,1,95,84.1,4.5,0.7,2582.3,40.882818,-73.917362,8.0,301.0,5.717027701406222,7.856435753657943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12521,4952710,65000.0,1939,1,100,70.3,2.9,0.6,2057.9,,,,,5.512621969195042,7.6294413243485035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295,2667275,184500.0,1960,1,100,85.9,7.6,0.0,,40.763132,-73.967515,8.0,11402.0,2.6100697927420065,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11407,5705861,53500.0,1932,1,100,66.5,0.8,0.7,3433.3,40.611713,-73.954979,14.0,544.0,5.351858133476067,8.141277176764623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2390,4014107,188933.0,1926,1,70,162.1,16.5,0.2,,40.738315,-73.985616,6.0,68.0,5.492649836008127,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,2702022,702815.0,1929,1,100,76.2,13.3,0.0,,40.717363,-74.006897,1.0,33.0,7.414512638572174,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,2681136,408130.0,1919,1,100,84.4,18.0,0.1,8183.3,40.753851,-73.988551,5.0,113.0,6.199697485686437,9.009850771226505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4150,3028498,449876.0,1987,1,100,72.3,18.1,,4602.4,40.764127,-73.971034,8.0,11401.0,,8.434333185549084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,2679476,136070.0,1963,1,100,91.1,5.4,,,40.713129,-73.984637,3.0,202.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,2706477,,1960,1,100,184.3,4.8,1.7,,,,,,7.905847171544692,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3872,1479144,516710.0,1983,1,100,58.1,13.8,,6582.7,40.75859,-73.968759,6.0,100.0,,8.792200274501752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7843,2817694,88440.0,2000,1,100,101.8,4.8,0.9,7998.5,,,,,5.991214515852772,8.987009303081651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13377,2682359,146748.0,1956,1,100,104.9,5.7,0.8,,,,,,6.540741357248225,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8024,2661208,73000.0,1927,1,100,79.2,3.4,,6025.9,40.87462,-73.880396,7.0,419.0,5.96409335031185,8.703822124796496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3807,4230686,1088389.0,1982,1,90,78.8,15.8,0.0,,40.750992,-73.978485,5.0,80.0,3.5751506887855933,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4159,2614204,252049.0,2002,1,100,75.9,10.9,0.0,,40.763012,-73.969739,8.0,11401.0,1.791759469228055,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11778,3524325,63000.0,1935,1,100,75.5,0.6,0.8,2571.8,40.61623,-73.953949,14.0,546.0,5.504924949222147,7.852361321836339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3275,4402701,147001.0,1926,1,100,70.5,3.9,0.6,4137.5,40.784111,-73.98297,7.0,163.0,6.09964607995251,8.327847019685318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3024,2665543,119866.0,1945,1,100,43.8,4.3,0.2,2923.0,40.771315,-73.98001,7.0,149.0,5.384495062789089,7.980365765111246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3658,2648577,143914.0,1928,1,100,134.1,19.1,0.4,9193.2,40.764419,-73.977113,5.0,11201.0,5.634789603169249,9.126219359310776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3022,4389639,205661.0,1999,1,100,84.2,17.3,0.0,4708.4,40.77076,-73.980638,7.0,149.0,-0.6931471805599453,8.457103426538325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9783,2910131,114500.0,1948,1,100,15.7,0.0,0.2,37.4,40.695453,-73.982405,2.0,15.0,4.548599834499697,3.6216707044204863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7548,4043090,73558.0,2011,1,100,68.8,6.5,0.5,,40.851333,-73.902133,5.0,381.0,5.1647859739235145,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5489,4398458,93293.0,1927,1,100,59.5,3.5,0.0,3015.4,40.801768,-73.968912,7.0,191.0,5.771129548115811,8.011487770344818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
